year,sex,age,length
1997,Female,5,725
1997,Male,5,645
1997,Female,5,654
1997,Male,5,644
1997,Female,5,712
1997,Male,5,599
1997,Female,5,680
1997,Male,5,664
1997,Female,5,770
1997,Male,5,581
1997,Male,5,578
1997,Male,5,548
1997,Male,5,682
1997,Male,5,611
1997,Male,5,572
1997,Female,5,668
1997,Male,5,614
1997,Female,5,596
1997,Male,5,637
1997,Male,5,576
1997,Male,5,636
1997,Male,5,695
1997,Male,5,512
1997,Male,5,658
1997,Male,5,763
1997,Male,5,716
1997,Male,5,578
1997,Male,5,647
1997,Male,5,595
1997,Female,5,697
1997,Female,5,671
1997,Female,5,739
1997,Male,5,690
1997,Male,5,606
1997,Male,5,553
1997,Male,5,675
1997,Female,5,779
1997,Male,5,606
1997,Female,5,664
1997,Male,5,708
1997,Male,5,636
1997,Male,5,640
1997,Male,5,689
1997,Male,5,680
1997,Male,5,698
1997,Female,5,657
1997,Male,5,698
1997,Male,5,752
1997,Female,5,646
1997,Male,5,657
1997,Male,5,732
1997,Male,5,621
1997,Male,5,567
1997,Male,5,614
1997,Male,5,603
1997,Male,5,546
1997,Female,5,594
1997,Female,5,703
1997,Male,5,608
1997,Male,5,628
1997,Female,5,637
1997,Male,5,605
1997,Female,5,776
1997,Male,5,704
1997,Female,5,802
1997,Male,5,661
1997,Female,5,713
1997,Male,5,612
1997,Male,5,618
1997,Female,5,689
1997,Male,5,551
1997,Male,5,588
1997,Female,5,661
1997,Female,5,630
1997,Male,5,575
1997,Male,5,551
1997,Male,5,582
1997,Male,5,712
1997,Male,5,663
1997,Male,5,707
1997,Male,5,696
1997,Male,5,643
1997,Male,5,583
1997,Female,5,740
1997,Female,5,718
1997,Male,5,567
1997,Male,5,573
1997,Male,5,662
1997,Male,5,631
1997,Male,5,600
1997,Male,5,679
1997,Male,5,498
1997,Male,5,624
1997,Female,5,664
1997,Male,5,673
1997,Male,5,543
1997,Male,5,587
1997,Female,6,894
1997,Male,6,655
1997,Male,6,804
1997,Female,6,791
1997,Female,6,814
1997,Female,6,713
1997,Female,6,833
1997,Female,6,846
1997,Female,6,751
1997,Female,6,867
1997,Female,6,799
1997,Male,6,681
1997,Male,6,645
1997,Male,6,655
1997,Female,6,845
1997,Male,6,758
1997,Male,6,779
1997,Male,6,742
1997,Female,6,773
1997,Male,6,754
1997,Female,6,802
1997,Female,6,886
1997,Female,6,854
1997,Male,6,717
1997,Male,6,741
1997,Male,6,832
1997,Male,6,723
1997,Male,6,732
1997,Female,6,847
1997,Female,6,856
1997,Female,6,792
1997,Male,6,786
1997,Male,6,649
1997,Male,6,770
1997,Female,6,805
1997,Male,6,792
1997,Male,6,705
1997,Male,6,799
1997,Male,6,849
1997,Female,6,847
1997,Male,6,747
1997,Male,6,622
1997,Female,6,864
1997,Male,6,654
1997,Female,6,750
1997,Female,6,801
1997,Female,6,791
1997,Female,6,777
1997,Male,6,756
1997,Female,6,809
1997,Female,6,812
1997,Female,6,847
1997,Female,6,694
1997,Male,6,701
1997,Male,6,674
1997,Female,6,789
1997,Male,6,831
1997,Male,6,609
1997,Male,6,707
1997,Male,6,691
1997,Female,6,862
1997,Female,6,826
1997,Female,6,726
1997,Male,6,681
1997,Male,6,746
1997,Male,6,686
1997,Female,6,815
1997,Female,6,787
1997,Male,6,735
1997,Female,6,764
1997,Male,6,716
1997,Female,6,814
1997,Female,6,790
1997,Male,6,643
1997,Female,6,807
1997,Male,6,691
1997,Female,6,743
1997,Female,6,826
1997,Male,6,763
1997,Male,6,679
1997,Female,6,828
1997,Male,6,800
1997,Female,6,825
1997,Female,6,767
1997,Male,6,820
1997,Female,6,878
1997,Male,6,705
1997,Male,6,715
1997,Male,6,778
1997,Female,6,786
1997,Female,6,907
1997,Female,6,864
1997,Male,6,626
1997,Female,6,826
1997,Female,6,793
1997,Female,6,896
1997,Male,6,649
1997,Male,6,769
1997,Male,6,630
1997,Male,6,742
1997,Female,6,798
1997,Male,6,660
1997,Female,6,753
1997,Female,6,809
1997,Male,6,694
1997,Female,6,818
1997,Male,6,736
1997,Female,6,846
1997,Female,6,729
1997,Male,6,748
1997,Female,6,814
1997,Male,6,620
1997,Male,6,777
1997,Male,6,687
1997,Female,6,855
1997,Female,6,854
1997,Male,6,699
1997,Female,6,709
1997,Female,6,804
1997,Male,6,700
1997,Male,6,731
1997,Male,6,677
1997,Female,6,900
1997,Male,6,643
1997,Male,6,713
1997,Female,6,905
1997,Male,6,618
1997,Male,6,639
1997,Male,6,654
1997,Female,6,850
1997,Female,6,853
1997,Male,6,651
1997,Male,6,759
1997,Male,6,773
1997,Male,6,729
1997,Female,6,828
1997,Male,6,753
1997,Male,6,792
1997,Female,6,811
1997,Male,6,787
1997,Female,6,790
1997,Female,6,759
1997,Female,6,855
1997,Male,6,744
1997,Male,6,700
1997,Female,6,814
1997,Female,6,843
1997,Female,6,806
1997,Female,6,804
1997,Male,6,715
1997,Male,6,733
1997,Male,6,746
1997,Female,6,806
1997,Male,6,773
1997,Male,6,757
1997,Female,6,858
1997,Male,6,731
1997,Female,6,784
1997,Female,6,808
1997,Female,6,782
1997,Male,6,768
1997,Male,6,847
1997,Male,6,703
1997,Female,6,826
1997,Male,6,707
1997,Male,6,722
1997,Male,6,757
1997,Male,6,763
1997,Male,6,613
1997,Female,6,844
1997,Female,6,774
1997,Male,6,809
1997,Female,6,678
1997,Female,6,829
1997,Male,6,741
1997,Male,6,805
1997,Male,6,783
1997,Male,6,755
1997,Female,6,841
1997,Male,6,661
1997,Male,6,686
1997,Male,6,786
1997,Male,6,700
1997,Female,6,820
1997,Female,6,820
1997,Male,6,718
1997,Male,6,673
1997,Female,6,782
1997,Female,6,829
1997,Male,6,686
1997,Female,6,824
1997,Female,6,817
1997,Female,6,776
1997,Male,6,718
1997,Male,6,706
1997,Female,6,828
1997,Female,6,800
1997,Female,6,775
1997,Male,6,756
1997,Male,6,776
1997,Female,6,805
1997,Female,6,798
1997,Female,6,720
1997,Male,6,724
1997,Female,6,770
1997,Male,6,745
1997,Female,6,780
1997,Male,6,684
1997,Male,6,784
1997,Female,6,769
1997,Female,6,781
1997,Female,6,825
1997,Male,6,749
1997,Female,6,876
1997,Male,6,681
1997,Male,6,831
1997,Female,6,838
1997,Male,6,699
1997,Male,6,722
1997,Female,6,768
1997,Male,6,742
1997,Male,6,782
1997,Male,6,722
1997,Male,6,703
1997,Male,6,721
1997,Female,6,704
1997,Female,6,854
1997,Female,6,768
1997,Female,6,848
1997,Male,6,697
1997,Male,6,675
1997,Female,6,772
1997,Male,6,740
1997,Female,6,776
1997,Male,6,765
1997,Female,6,799
1997,Male,6,746
1997,Male,6,627
1997,Female,6,783
1997,Male,6,580
1997,Male,6,727
1997,Female,6,839
1997,Male,6,643
1997,Male,6,698
1997,Male,6,650
1997,Female,6,771
1997,Male,6,693
1997,Female,6,785
1997,Male,6,810
1997,Female,6,828
1997,Male,6,724
1997,Male,6,769
1997,Male,6,733
1997,Male,6,707
1997,Female,6,802
1997,Male,6,687
1997,Male,6,627
1997,Female,6,826
1997,Male,6,688
1997,Male,6,793
1997,Male,6,720
1997,Female,6,809
1997,Male,6,701
1997,Male,6,742
1997,Female,6,695
1997,Female,6,784
1997,Male,6,770
1997,Male,6,678
1997,Female,6,793
1997,Male,6,703
1997,Male,6,653
1997,Male,6,694
1997,Male,6,697
1997,Female,6,748
1997,Male,6,694
1997,Male,6,748
1997,Female,6,841
1997,Male,6,734
1997,Female,6,831
1997,Male,6,666
1997,Male,6,708
1997,Female,6,796
1997,Female,6,832
1997,Male,6,678
1997,Female,6,823
1997,Female,6,921
1997,Female,6,772
1997,Female,6,755
1997,Male,6,756
1997,Male,6,638
1997,Male,6,684
1997,Female,6,810
1997,Male,6,745
1997,Female,6,873
1997,Female,6,806
1997,Male,6,703
1997,Male,6,710
1997,Male,6,767
1997,Male,6,725
1997,Female,6,794
1997,Female,6,793
1997,Female,6,705
1997,Male,6,739
1997,Male,6,673
1997,Male,6,703
1997,Female,6,822
1997,Male,6,754
1997,Male,6,638
1997,Male,6,686
1997,Male,6,729
1997,Male,6,762
1997,Male,6,635
1997,Male,6,772
1997,Female,6,829
1997,Male,6,705
1997,Male,6,788
1997,Male,6,673
1997,Female,6,862
1997,Male,6,802
1997,Female,6,776
1997,Female,6,765
1997,Male,6,739
1997,Female,6,789
1997,Female,6,771
1997,Female,6,734
1997,Male,6,735
1997,Male,6,739
1997,Male,6,711
1997,Male,6,709
1997,Male,6,842
1997,Male,6,814
1997,Female,6,799
1997,Male,6,754
1997,Female,6,808
1997,Female,6,797
1997,Male,6,729
1997,Female,6,824
1997,Male,6,766
1997,Male,6,688
1997,Male,6,704
1997,Female,6,816
1997,Male,6,808
1997,Female,6,779
1997,Male,6,743
1997,Male,6,783
1997,Male,6,675
1997,Male,6,818
1997,Female,6,815
1997,Female,6,835
1997,Male,6,677
1997,Male,6,764
1997,Female,6,767
1997,Female,6,809
1997,Male,6,815
1997,Male,6,807
1997,Male,6,704
1997,Female,6,746
1997,Male,6,684
1997,Male,6,767
1997,Male,6,771
1997,Female,6,697
1997,Male,6,600
1997,Male,6,683
1997,Female,6,867
1997,Female,6,832
1997,Female,6,780
1997,Male,6,787
1997,Male,6,701
1997,Female,6,755
1997,Female,6,761
1997,Female,6,837
1997,Female,6,766
1997,Female,6,799
1997,Male,6,655
1997,Female,6,769
1997,Female,6,811
1997,Female,6,821
1997,Female,6,743
1997,Female,6,869
1997,Male,6,650
1997,Male,6,713
1997,Female,6,745
1997,Male,6,770
1997,Male,6,726
1997,Male,6,720
1997,Female,6,813
1997,Male,6,761
1997,Female,6,855
1997,Female,6,842
1997,Female,6,826
1997,Female,6,782
1997,Female,6,885
1997,Male,6,712
1997,Female,6,883
1997,Male,6,670
1997,Male,6,726
1997,Female,6,816
1997,Male,6,754
1997,Female,6,778
1997,Female,6,805
1997,Male,6,721
1997,Female,6,817
1997,Female,6,791
1997,Male,6,724
1997,Male,6,753
1997,Male,6,682
1997,Female,6,796
1997,Male,6,683
1997,Male,6,648
1997,Male,6,734
1997,Female,6,730
1997,Female,6,728
1997,Male,6,764
1997,Female,6,759
1997,Male,6,672
1997,Male,6,631
1997,Female,6,792
1997,Male,6,759
1997,Male,6,670
1997,Male,6,703
1997,Male,6,679
1997,Female,6,821
1997,Male,6,764
1997,Female,6,802
1997,Male,6,717
1997,Male,6,700
1997,Female,6,768
1997,Female,6,840
1997,Male,7,798
1997,Female,7,795
1997,Female,7,746
1997,Female,7,874
1997,Female,7,809
1997,Female,7,851
1997,Female,7,807
1997,Male,7,740
1997,Female,7,884
1997,Male,7,752
1997,Female,7,856
1997,Female,7,849
1997,Female,7,850
1997,Male,7,799
1997,Female,7,794
1997,Female,7,889
1997,Male,7,811
1997,Female,7,893
1997,Male,7,821
1997,Female,7,855
1997,Female,7,825
1997,Male,7,796
1997,Female,7,874
1997,Male,7,673
1997,Male,7,766
1997,Female,7,854
1997,Female,7,817
1997,Male,7,741
1997,Female,7,851
1997,Female,7,790
1997,Female,7,888
1997,Female,7,798
1997,Female,7,863
1997,Female,7,814
1997,Male,7,727
1997,Female,7,819
1997,Female,7,789
1997,Male,7,798
1997,Male,7,686
1997,Female,7,881
1997,Female,7,853
1997,Male,7,830
1997,Female,7,866
1997,Female,7,826
1997,Male,7,799
1997,Female,7,882
1997,Female,7,964
1997,Female,7,815
1997,Male,7,698
1997,Male,7,746
1997,Female,7,898
1997,Male,7,757
1997,Male,7,606
1997,Female,7,838
1997,Female,7,852
1997,Female,7,808
1997,Female,7,750
1997,Female,7,858
1997,Female,7,794
1997,Female,7,752
1997,Female,7,827
1997,Female,7,841
1997,Female,7,840
1997,Female,7,780
1997,Female,7,785
1997,Male,7,734
1997,Female,7,880
1997,Female,7,857
1997,Male,7,752
1997,Male,7,771
1997,Female,7,759
1997,Female,7,802
1997,Male,7,819
1997,Female,7,864
1997,Male,7,748
1997,Female,7,915
1997,Male,7,736
1997,Female,7,827
1997,Female,7,863
1997,Female,7,843
1997,Female,7,886
1997,Female,7,836
1997,Female,7,942
1997,Male,7,817
1997,Female,7,876
1997,Male,7,749
1997,Female,7,807
1997,Male,7,781
1997,Female,7,819
1997,Male,7,840
1997,Male,7,697
1997,Male,7,705
1997,Female,7,826
1997,Male,7,825
1997,Female,7,885
1997,Male,7,726
1997,Female,7,817
1997,Female,7,736
1997,Female,7,854
1997,Female,7,922
1997,Female,7,833
1997,Female,7,902
1997,Male,7,790
1998,Male,4,446
1998,Male,4,473
1998,Male,4,478
1998,Female,4,499
1998,Male,4,442
1998,Female,4,548
1998,Male,4,367
1998,Male,4,371
1998,Female,4,556
1998,Male,4,407
1998,Male,4,480
1998,Female,4,600
1998,Male,4,439
1998,Female,4,594
1998,Female,4,586
1998,Male,4,421
1998,Male,4,412
1998,Male,4,509
1998,Female,4,538
1998,Male,4,488
1998,Male,4,505
1998,Male,4,468
1998,Female,4,547
1998,Male,4,537
1998,Female,4,502
1998,Male,4,375
1998,Male,4,448
1998,Male,4,478
1998,Male,4,501
1998,Male,4,469
1998,Male,4,443
1998,Female,4,578
1998,Male,4,423
1998,Female,4,441
1998,Female,4,610
1998,Male,4,499
1998,Male,4,441
1998,Male,4,453
1998,Male,4,483
1998,Male,4,436
1998,Female,4,572
1998,Female,4,569
1998,Male,4,648
1998,Male,4,395
1998,Male,4,515
1998,Female,4,592
1998,Female,4,577
1998,Female,4,550
1998,Male,4,470
1998,Female,4,592
1998,Female,4,645
1998,Male,4,485
1998,Male,4,487
1998,Male,4,499
1998,Female,4,634
1998,Male,4,433
1998,Male,4,371
1998,Male,4,450
1998,Male,4,442
1998,Male,4,404
1998,Male,4,506
1998,Male,4,432
1998,Male,4,528
1998,Male,4,487
1998,Male,4,493
1998,Male,4,425
1998,Male,4,458
1998,Male,4,414
1998,Male,4,506
1998,Male,4,455
1998,Male,4,412
1998,Female,4,505
1998,Female,4,522
1998,Male,4,509
1998,Female,4,544
1998,Male,4,527
1998,Male,4,486
1998,Female,4,515
1998,Female,4,542
1998,Male,4,430
1998,Female,4,587
1998,Male,4,469
1998,Male,4,374
1998,Male,4,471
1998,Male,4,558
1998,Male,4,484
1998,Male,4,446
1998,Male,4,405
1998,Female,4,610
1998,Male,4,555
1998,Male,4,513
1998,Female,4,556
1998,Male,4,451
1998,Male,4,523
1998,Female,4,496
1998,Male,4,500
1998,Male,4,439
1998,Female,4,479
1998,Male,4,523
1998,Female,4,570
1998,Male,4,453
1998,Male,4,445
1998,Male,4,526
1998,Female,4,488
1998,Male,4,463
1998,Female,4,550
1998,Female,4,662
1998,Male,4,377
1998,Male,4,444
1998,Female,4,473
1998,Female,4,424
1998,Male,4,481
1998,Male,4,513
1998,Male,4,486
1998,Female,4,480
1998,Male,4,546
1998,Female,4,632
1998,Male,4,472
1998,Male,4,374
1998,Male,4,498
1998,Female,4,535
1998,Male,4,400
1998,Male,4,497
1998,Male,4,527
1998,Male,4,560
1998,Male,4,465
1998,Female,4,595
1998,Male,4,455
1998,Male,4,520
1998,Male,4,436
1998,Male,4,441
1998,Male,4,398
1998,Female,4,539
1998,Male,4,469
1998,Male,4,468
1998,Male,4,376
1998,Male,4,471
1998,Male,4,540
1998,Female,4,530
1998,Male,4,463
1998,Male,4,470
1998,Male,4,565
1998,Female,4,637
1998,Male,4,501
1998,Male,4,395
1998,Male,4,447
1998,Male,4,468
1998,Male,4,414
1998,Male,4,451
1998,Male,4,427
1998,Female,4,554
1998,Male,4,558
1998,Female,4,645
1998,Female,4,573
1998,Male,4,444
1998,Male,4,489
1998,Male,4,451
1998,Male,4,470
1998,Male,4,428
1998,Male,4,492
1998,Male,4,398
1998,Female,4,474
1998,Male,4,429
1998,Male,4,543
1998,Female,4,499
1998,Male,4,449
1998,Female,4,569
1998,Female,4,663
1998,Female,4,637
1998,Male,4,413
1998,Female,4,641
1998,Male,4,535
1998,Female,4,511
1998,Male,4,426
1998,Male,4,446
1998,Male,4,448
1998,Male,4,358
1998,Male,4,463
1998,Male,4,464
1998,Male,4,472
1998,Male,4,473
1998,Male,4,479
1998,Male,4,474
1998,Female,4,446
1998,Male,4,505
1998,Male,4,468
1998,Female,4,458
1998,Male,4,461
1998,Male,4,427
1998,Female,4,597
1998,Male,4,487
1998,Female,4,607
1998,Male,4,557
1998,Male,4,486
1998,Male,4,417
1998,Female,4,450
1998,Male,4,457
1998,Male,4,486
1998,Female,4,574
1998,Male,4,439
1998,Female,4,519
1998,Female,4,630
1998,Male,4,486
1998,Male,4,462
1998,Female,4,562
1998,Male,4,450
1998,Male,4,454
1998,Male,4,410
1998,Female,4,586
1998,Male,4,428
1998,Male,4,470
1998,Female,4,594
1998,Male,4,493
1998,Male,4,484
1998,Female,4,595
1998,Male,4,411
1998,Male,4,446
1998,Male,4,463
1998,Male,4,560
1998,Male,4,457
1998,Male,4,502
1998,Female,4,529
1998,Male,4,516
1998,Male,4,497
1998,Female,4,513
1998,Female,4,506
1998,Female,4,455
1998,Male,4,486
1998,Male,4,512
1998,Female,4,576
1998,Female,4,474
1998,Male,4,505
1998,Male,4,483
1998,Female,4,536
1998,Male,4,447
1998,Female,4,515
1998,Female,4,556
1998,Male,4,501
1998,Male,4,397
1998,Female,4,616
1998,Female,4,572
1998,Female,4,485
1998,Male,4,404
1998,Female,4,517
1998,Female,4,596
1998,Male,4,455
1998,Male,4,540
1998,Female,4,540
1998,Male,4,410
1998,Female,4,419
1998,Male,4,431
1998,Male,4,441
1998,Male,4,448
1998,Male,4,433
1998,Female,4,551
1998,Male,4,453
1998,Female,4,556
1998,Male,4,457
1998,Male,4,425
1998,Male,4,459
1998,Male,4,465
1998,Male,4,496
1998,Female,4,539
1998,Male,4,478
1998,Female,4,597
1998,Male,4,455
1998,Female,4,518
1998,Female,4,582
1998,Female,4,625
1998,Female,4,479
1998,Male,4,488
1998,Male,4,507
1998,Male,4,532
1998,Female,4,574
1998,Male,4,501
1998,Male,4,442
1998,Female,4,497
1998,Male,5,578
1998,Male,5,564
1998,Male,5,658
1998,Male,5,636
1998,Male,5,590
1998,Female,5,647
1998,Female,5,652
1998,Male,5,631
1998,Female,5,686
1998,Male,5,671
1998,Female,5,591
1998,Female,5,666
1998,Male,5,714
1998,Male,5,701
1998,Male,5,609
1998,Female,5,808
1998,Male,5,714
1998,Male,5,711
1998,Male,5,602
1998,Male,5,670
1998,Male,5,597
1998,Male,5,482
1998,Female,5,657
1998,Male,5,611
1998,Male,5,774
1998,Female,5,748
1998,Male,5,672
1998,Female,5,802
1998,Male,5,612
1998,Female,5,780
1998,Male,5,500
1998,Male,5,627
1998,Male,5,658
1998,Male,5,644
1998,Male,5,608
1998,Male,5,641
1998,Male,5,617
1998,Female,5,724
1998,Female,5,712
1998,Female,5,669
1998,Male,5,610
1998,Female,5,690
1998,Female,5,660
1998,Female,5,754
1998,Male,5,627
1998,Male,5,620
1998,Male,5,741
1998,Female,5,709
1998,Female,5,620
1998,Male,5,662
1998,Male,5,610
1998,Male,5,641
1998,Female,5,646
1998,Male,5,663
1998,Male,5,604
1998,Male,5,638
1998,Male,5,635
1998,Male,5,595
1998,Female,5,712
1998,Male,5,606
1998,Male,5,648
1998,Female,5,733
1998,Female,5,713
1998,Male,5,637
1998,Female,5,675
1998,Male,5,648
1998,Female,5,709
1998,Male,5,621
1998,Male,5,634
1998,Male,5,628
1998,Female,5,729
1998,Female,5,695
1998,Male,5,673
1998,Male,5,561
1998,Male,5,634
1998,Male,5,555
1998,Female,5,736
1998,Male,5,588
1998,Female,5,745
1998,Male,5,629
1998,Female,5,816
1998,Female,5,827
1998,Female,5,710
1998,Female,5,648
1998,Female,5,707
1998,Female,5,714
1998,Male,5,674
1998,Male,5,636
1998,Female,5,801
1998,Male,5,559
1998,Male,5,641
1998,Male,5,699
1998,Male,5,602
1998,Female,5,610
1998,Female,5,722
1998,Male,5,499
1998,Female,5,731
1998,Male,5,597
1998,Male,5,677
1998,Male,5,777
1998,Female,5,732
1998,Female,5,689
1998,Female,5,552
1998,Male,5,596
1998,Female,5,657
1998,Male,5,675
1998,Female,5,672
1998,Female,5,666
1998,Female,5,664
1998,Male,5,587
1998,Male,5,583
1998,Female,5,716
1998,Male,5,582
1998,Male,5,669
1998,Male,5,683
1998,Male,5,622
1998,Male,5,579
1998,Male,5,607
1998,Male,5,622
1998,Female,5,685
1998,Female,5,628
1998,Female,5,662
1998,Male,5,655
1998,Male,5,553
1998,Male,5,645
1998,Male,5,641
1998,Male,5,640
1998,Male,5,647
1998,Female,5,623
1998,Male,5,639
1998,Male,5,546
1998,Male,5,579
1998,Female,5,700
1998,Male,5,631
1998,Male,5,597
1998,Female,5,766
1998,Female,5,781
1998,Male,5,596
1998,Male,5,552
1998,Male,5,532
1998,Male,5,627
1998,Female,5,672
1998,Female,5,695
1998,Female,5,641
1998,Male,5,714
1998,Female,5,673
1998,Male,5,664
1998,Female,5,686
1998,Male,5,638
1998,Female,5,750
1998,Female,5,677
1998,Male,5,565
1998,Male,5,601
1998,Female,5,798
1998,Male,5,610
1998,Female,5,765
1998,Female,5,684
1998,Female,5,730
1998,Male,5,578
1998,Male,5,653
1998,Female,5,640
1998,Female,5,709
1998,Male,5,691
1998,Male,5,641
1998,Female,5,728
1998,Male,5,611
1998,Female,5,750
1998,Male,5,537
1998,Male,5,516
1998,Female,5,708
1998,Male,5,660
1998,Male,5,610
1998,Female,5,656
1998,Female,5,771
1998,Female,5,707
1998,Male,5,569
1998,Male,5,620
1998,Male,5,651
1998,Female,5,656
1998,Male,5,561
1998,Male,5,602
1998,Male,5,606
1998,Female,5,675
1998,Male,5,590
1998,Male,5,688
1998,Male,5,510
1998,Female,5,647
1998,Male,5,581
1998,Male,5,569
1998,Female,5,729
1998,Male,5,579
1998,Female,5,711
1998,Female,5,744
1998,Female,5,764
1998,Female,5,659
1998,Male,5,582
1998,Male,5,676
1998,Male,5,610
1998,Female,5,655
1998,Male,5,663
1998,Female,5,728
1998,Female,5,745
1998,Male,5,555
1998,Male,5,599
1998,Female,5,706
1998,Male,5,551
1998,Male,5,587
1998,Male,5,606
1998,Female,5,651
1998,Female,5,686
1998,Male,5,618
1998,Male,5,626
1998,Male,5,537
1998,Female,5,714
1998,Female,5,748
1998,Male,5,579
1998,Male,5,614
1998,Male,5,559
1998,Male,5,629
1998,Male,5,605
1998,Male,5,690
1998,Male,5,592
1998,Male,5,674
1998,Male,5,469
1998,Female,5,679
1998,Male,5,647
1998,Male,5,669
1998,Female,5,734
1998,Male,5,669
1998,Female,5,722
1998,Male,5,707
1998,Female,5,794
1998,Male,5,667
1998,Male,5,640
1998,Female,5,743
1998,Female,5,667
1998,Male,5,672
1998,Male,5,578
1998,Male,5,614
1998,Female,5,720
1998,Male,5,716
1998,Male,5,564
1998,Female,5,716
1998,Female,5,661
1998,Male,5,632
1998,Male,5,599
1998,Male,5,654
1998,Male,5,652
1998,Male,5,681
1998,Male,5,662
1998,Male,5,667
1998,Male,5,607
1998,Male,5,614
1998,Male,5,632
1998,Male,5,613
1998,Female,5,769
1998,Female,5,769
1998,Female,5,724
1998,Male,5,641
1998,Male,5,553
1998,Male,5,650
1998,Male,5,536
1998,Male,5,675
1998,Female,5,660
1998,Male,5,614
1998,Male,5,684
1998,Male,5,669
1998,Female,5,629
1998,Male,5,636
1998,Female,5,617
1998,Male,5,557
1998,Male,5,630
1998,Male,5,633
1998,Female,5,623
1998,Female,5,732
1998,Female,5,649
1998,Male,5,601
1998,Male,5,590
1998,Male,5,616
1998,Male,5,656
1998,Male,5,634
1998,Male,5,667
1998,Female,5,727
1998,Female,5,687
1998,Female,5,705
1998,Male,5,585
1998,Male,5,577
1998,Male,5,539
1998,Male,5,590
1998,Male,5,635
1998,Male,5,607
1998,Male,5,602
1998,Male,5,585
1998,Female,5,699
1998,Male,5,568
1998,Female,5,672
1998,Male,5,571
1998,Female,5,631
1998,Female,5,637
1998,Female,5,578
1998,Male,5,553
1998,Male,5,641
1998,Male,5,547
1998,Male,5,612
1998,Female,5,729
1998,Male,5,600
1998,Male,5,607
1998,Male,5,600
1998,Male,5,547
1998,Male,5,506
1998,Female,5,594
1998,Male,5,621
1998,Male,5,493
1998,Male,5,620
1998,Male,5,599
1998,Male,5,498
1998,Male,5,624
1998,Female,5,691
1998,Female,5,705
1998,Male,5,604
1998,Female,5,572
1998,Male,5,641
1998,Female,5,622
1998,Male,5,583
1998,Female,5,656
1998,Male,5,603
1998,Male,5,605
1998,Male,5,665
1998,Male,5,629
1998,Male,5,606
1998,Male,5,595
1998,Male,5,602
1998,Female,5,672
1998,Male,5,610
1998,Female,5,702
1998,Female,5,680
1998,Male,5,621
1998,Female,5,732
1998,Male,5,610
1998,Male,5,635
1998,Male,5,604
1998,Female,5,663
1998,Female,5,733
1998,Female,5,606
1998,Male,5,600
1998,Male,5,640
1998,Female,5,635
1998,Male,5,545
1998,Male,5,580
1998,Male,5,636
1998,Female,5,641
1998,Male,5,634
1998,Male,5,546
1998,Female,5,675
1998,Male,5,566
1998,Male,5,632
1998,Female,5,724
1998,Female,5,681
1998,Male,5,599
1998,Male,5,567
1998,Male,5,607
1998,Male,5,621
1998,Male,5,609
1998,Male,5,647
1998,Male,5,640
1998,Female,5,623
1998,Male,5,617
1998,Male,5,629
1998,Female,5,782
1998,Female,5,661
1998,Male,5,703
1998,Female,5,653
1998,Male,5,543
1998,Male,5,646
1998,Male,5,634
1998,Male,5,717
1998,Male,5,640
1998,Male,5,585
1998,Female,5,719
1998,Female,5,684
1998,Male,5,596
1998,Male,5,569
1998,Male,5,543
1998,Female,5,673
1998,Male,5,576
1998,Male,5,627
1998,Female,5,770
1998,Female,5,770
1998,Male,5,652
1998,Male,5,647
1998,Male,5,607
1998,Male,5,558
1998,Male,5,622
1998,Male,5,598
1998,Male,5,691
1998,Female,5,734
1998,Male,5,666
1998,Female,5,732
1998,Female,5,712
1998,Male,5,725
1998,Female,5,696
1998,Male,5,677
1998,Male,5,638
1998,Male,5,604
1998,Male,5,573
1998,Male,5,688
1998,Male,5,667
1998,Male,5,633
1998,Female,5,651
1998,Female,5,714
1998,Male,5,625
1998,Male,5,634
1998,Male,5,652
1998,Male,5,606
1998,Male,5,608
1998,Female,5,696
1998,Male,5,574
1998,Female,5,702
1998,Male,5,612
1998,Male,5,700
1998,Male,5,540
1998,Male,5,645
1998,Female,5,692
1998,Male,5,572
1998,Female,5,725
1998,Male,5,617
1998,Male,5,620
1998,Female,5,756
1998,Male,5,743
1998,Male,5,590
1998,Female,5,670
1998,Female,5,621
1998,Male,5,676
1998,Male,5,738
1998,Male,5,656
1998,Male,5,585
1998,Female,5,715
1998,Female,5,722
1998,Female,5,689
1998,Male,5,608
1998,Male,5,594
1998,Female,5,638
1998,Female,5,663
1998,Female,5,736
1998,Female,5,762
1998,Female,5,664
1998,Male,5,651
1998,Male,5,612
1998,Male,5,621
1998,Male,5,610
1998,Male,5,614
1998,Male,5,539
1998,Male,5,526
1998,Female,5,716
1998,Female,5,655
1998,Female,5,698
1998,Male,5,697
1998,Male,5,567
1998,Female,5,787
1998,Female,5,619
1998,Male,5,685
1998,Male,5,614
1998,Male,5,555
1998,Female,5,779
1998,Male,5,661
1998,Male,5,529
1998,Male,5,655
1998,Male,5,517
1998,Male,5,530
1998,Male,5,649
1998,Male,5,617
1998,Male,5,627
1998,Female,5,638
1998,Male,5,662
1998,Male,5,614
1998,Male,5,687
1998,Female,5,617
1998,Male,5,588
1998,Female,5,750
1998,Female,5,619
1998,Male,5,582
1998,Male,5,675
1998,Male,5,551
1998,Male,5,518
1998,Male,5,606
1998,Female,5,637
1998,Female,5,776
1998,Male,5,609
1998,Female,5,624
1998,Male,5,658
1998,Female,5,683
1998,Female,5,753
1998,Male,5,628
1998,Male,5,660
