event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309870,TRUE,1996-09-27 18-00-00,14.30729387,45.90048826,aa,came to feeding site just when we finished with traps,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446266.1266,5083224.423,33N
260309871,TRUE,1996-10-05 15-30-00,14.31366512,45.90637529,aa,Vera captured in the morning at Mais 2,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5083874.228,33N
260309872,TRUE,1996-10-06 14-00-00,14.31366512,45.90637529,nm,still separated from Vera,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5083874.228,33N
260309873,TRUE,1996-10-07 09-45-00,14.31334889,45.93201709,ii,"together with Vera again, must have met at night",3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5086723.372,33N
260309874,TRUE,1996-10-11 13-00-00,14.31043198,45.9072556,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309875,TRUE,1996-10-12 14-00-00,14.31043198,45.9072556,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309876,TRUE,1996-10-13 07-00-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309877,TRUE,1996-10-14 07-00-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309878,TRUE,1996-10-15 07-00-00,14.31043198,45.9072556,nm,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309879,TRUE,1996-10-16 07-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309880,TRUE,1996-10-17 07-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309881,TRUE,1996-10-18 07-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309882,TRUE,1996-10-19 07-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309883,TRUE,1996-10-20 14-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309884,TRUE,1996-10-21 11-15-00,14.29823513,45.85229444,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445516.3516,5077876.028,33N
260309885,TRUE,1996-10-23 07-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309886,TRUE,1996-10-24 10-30-00,14.28269499,45.85917131,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444316.7117,5078650.795,33N
260309887,TRUE,1996-10-25 22-00-00,14.32129608,45.86188153,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447315.8116,5078925.713,33N
260309888,TRUE,1996-10-26 10-00-00,14.31099393,45.86181987,nm,"about 50 hunters nearby (drivehunt) and forestry workers, bear not seen!",3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5078925.713,33N
260309889,TRUE,1996-10-27 10-15-00,14.29105932,45.85967341,nm,Lucia very close by,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444966.5167,5078700.78,33N
260309890,TRUE,1996-10-28 10-30-00,14.3045087,45.91711729,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446066.1866,5085073.868,33N
260309891,TRUE,1996-10-29 08-30-00,14.30729387,45.90048826,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446266.1266,5083224.423,33N
260309892,TRUE,1996-10-30 20-50-00,14.33220169,45.91908204,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448215.5416,5085273.808,33N
260309893,TRUE,1996-10-31 11-00-00,14.32960182,45.92086637,ii,,1,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5085473.747,33N
260309894,TRUE,1996-11-01 08-15-00,14.32951782,45.92783916,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5086248.515,33N
260309895,TRUE,1996-11-02 22-00-00,14.29946813,45.93350745,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445691.2991,5086898.32,33N
260309896,TRUE,1996-11-03 17-00-00,14.29300514,45.85856073,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445116.4716,5078575.818,33N
260309897,TRUE,1996-11-04 08-20-00,14.30648149,45.91398005,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446216.1416,5084723.973,33N
260309898,TRUE,1996-11-07 13-00-00,14.32955786,45.81739063,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5073977.198,33N
260309899,TRUE,1996-11-08 07-00-00,14.32822309,45.92828145,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5086298.5,33N
260309900,TRUE,1996-11-10 14-30-00,14.31495115,45.90660795,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446865.9466,5083899.22,33N
260309901,TRUE,1996-11-12 07-40-00,14.33971316,45.88358431,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448765.3765,5081324.993,33N
260309902,TRUE,1996-11-13 08-20-00,14.34166085,45.85502732,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448890.339,5078150.945,33N
260309903,TRUE,1996-11-24 13-00-00,14.33025108,45.8668832,nm,in the morning tracks of bear family at Poko Luderplatz,1,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5079475.548,33N
260309904,TRUE,1996-11-25 15-15-00,14.32415566,45.89159141,nm,tracks of four bears at 47.550/83.150,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447565.7366,5082224.723,33N
260309905,TRUE,1997-03-07 15-15-00,14.31268678,45.85508165,aa,reduction to U10 at the edge of doline,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446641.0141,5078175.938,33N
260309906,TRUE,1997-03-08 18-15-00,14.29700426,45.84778793,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445416.3816,5077376.178,33N
260309907,TRUE,1997-03-09 12-15-00,14.294025,45.85429303,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445191.4491,5078100.96,33N
260309908,TRUE,1997-03-15 17-30-00,14.30395416,45.90991567,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446016.2016,5084274.108,33N
260309909,TRUE,1997-03-16 07-15-00,14.31428736,45.90817859,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446815.9616,5084074.168,33N
260309910,TRUE,1997-03-18 16-45-00,14.32089746,45.86817767,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447290.8191,5079625.503,33N
260309911,TRUE,1997-03-19 16-45-00,14.29914294,45.9337304,aa,at night at logatec feeding place,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445666.3066,5086923.312,33N
260309912,TRUE,1997-03-20 11-50-00,14.26664507,45.90450858,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443117.0717,5083699.28,33N
260309913,TRUE,1997-03-21 21-00-00,14.30148215,45.85006486,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445766.2766,5077626.103,33N
260309914,TRUE,1997-03-22 10-10-00,14.32693651,45.92804893,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447815.6616,5086273.507,33N
260309915,TRUE,1997-03-23 17-15-00,14.31629977,45.92798579,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446990.9091,5086273.507,33N
260309916,TRUE,1997-03-24 14-15-00,14.33347405,45.83968342,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448240.5341,5076451.455,33N
260309917,TRUE,1997-03-27 11-45-00,14.32162147,45.91452082,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447390.7891,5084773.958,33N
260309918,TRUE,1997-03-29 07-00-00,14.32822382,45.90151301,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447890.6391,5083324.393,33N
260309919,TRUE,1997-04-04 08-00-00,14.32789622,45.90196097,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447865.6466,5083374.378,33N
260309920,TRUE,1997-04-07 11-50-00,14.31106804,45.90793428,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446566.0366,5084049.175,33N
260309921,TRUE,1997-04-08 16-30-00,14.31043198,45.9072556,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309922,TRUE,1997-04-10 13-45-00,14.34884777,45.8460706,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,449440.174,5077151.245,33N
260309923,TRUE,1997-04-11 11-30-00,14.31944547,45.90798448,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447215.8416,5084049.175,33N
260309924,TRUE,1997-04-12 12-00-00,14.31043755,45.90680575,aa,activity monitoring from 13:00 on.,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083924.213,33N
260309925,TRUE,1997-04-14 11-40-00,14.32827197,45.92423274,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5085848.635,33N
260309926,TRUE,1997-04-15 07-45-00,14.33522833,45.88153379,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448415.4815,5081100.06,33N
260309927,TRUE,1997-04-17 08-30-00,14.31043198,45.9072556,aa,1015 activity monitoring on,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309928,TRUE,1997-04-18 08-30-00,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309929,TRUE,1997-04-19 08-00-00,14.31043198,45.9072556,aa,activity monitoring,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309930,TRUE,1997-04-21 13-00-00,14.2741464,45.87283909,nm,old tracs leading in maja direction,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443666.9067,5080175.338,33N
260309931,TRUE,1997-04-22 11-00-00,14.27223787,45.87102737,nm,"tracks of one bear, bed near M Dovc, tracks going to plantation-joined by other",4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443516.9517,5079975.398,33N
260309932,TRUE,1997-04-27 12-20-00,14.32891657,45.92423652,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447965.6166,5085848.635,33N
260309933,TRUE,1997-04-28 14-15-00,14.33214771,45.92358062,aa,"together with another bear, escaped after one minute.",4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448215.5416,5085773.657,33N
260309934,TRUE,1997-04-29 14-15-00,14.33052539,45.9244709,aa,activity monitoring at 1530,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448090.5791,5085873.627,33N
260309935,TRUE,1997-04-30 11-45-00,14.32922803,45.92513813,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447990.6091,5085948.605,33N
260309936,TRUE,1997-05-01 08-15-00,14.32916054,45.90399291,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447965.6166,5083599.31,33N
260309937,TRUE,1997-05-03 20-30-00,14.33324933,45.91233981,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448290.5191,5084524.033,33N
260309938,TRUE,1997-05-04 06-30-00,14.3258352,45.91252126,aa,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447715.6916,5084549.025,33N
260309939,TRUE,1997-05-05 16-35-00,14.31203467,45.9079401,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446641.0141,5084049.175,33N
260309940,TRUE,1997-05-10 10-55-00,14.32855899,45.9271587,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447940.6241,5086173.537,33N
260309941,TRUE,1997-05-12 17-50-00,14.30301123,45.93375406,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445966.2166,5086923.312,33N
260309942,TRUE,1997-05-15 18-50-00,14.33124666,45.86441462,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448090.5791,5079200.63,33N
260309943,TRUE,1997-05-16 08-25-00,14.32866017,45.86529924,ii,day monitoring (12h),4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447890.6391,5079300.6,33N
260309944,TRUE,1997-05-17 09-15-00,14.32953679,45.92626466,aa,at night move up and down lipovec 2100 good signal at feeding place,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5086073.567,33N
260309945,TRUE,1997-05-18 15-45-00,14.3049257,45.93534033,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446116.1716,5087098.26,33N
260309946,TRUE,1997-05-19 18-30-00,14.29621328,45.93596184,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445441.3741,5087173.237,33N
260309947,TRUE,1997-05-20 17-10-00,14.29104677,45.93660474,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445041.4941,5087248.215,33N
260309948,TRUE,1997-05-21 06-40-00,14.34056226,45.89348683,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448840.354,5082424.663,33N
260309949,TRUE,1997-05-23 15-00-00,14.31645906,45.94125845,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447015.9016,5087748.065,33N
260309950,TRUE,1997-05-26 16-05-00,14.28251384,45.92327976,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444366.6967,5085773.657,33N
260309951,TRUE,1997-05-27 12-30-00,14.2732273,45.8692341,nm,cheched for day bed-not find,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443591.9292,5079775.458,33N
260309952,TRUE,1997-05-28 18-45-00,14.2884908,45.9347893,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444841.5542,5087048.275,33N
260309953,TRUE,1997-05-30 13-30-00,14.30103469,45.93711615,nm,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445816.2616,5087298.2,33N
260309954,TRUE,1997-05-31 09-40-00,14.29473231,45.90018648,nm,day monitoring,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445291.4191,5083199.43,33N
260309955,TRUE,1997-06-01 17-30-00,14.27607257,45.8733012,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443816.8617,5080225.323,33N
260309956,TRUE,1997-06-03 17-45-00,14.32737178,45.94537219,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447865.6466,5088197.93,33N
260309957,TRUE,1997-06-05 12-55-00,14.326946,45.9006057,ii,,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447790.6691,5083224.423,33N
260309958,TRUE,1997-06-06 17-15-00,14.29744861,45.88918087,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445491.3591,5081974.798,33N
260309959,TRUE,1997-06-07 09-00-00,14.2741786,45.87036488,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443666.9067,5079900.42,33N
260309960,TRUE,1997-06-11 14-55-00,14.30526773,45.9337678,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446141.1641,5086923.312,33N
260309961,TRUE,1997-06-12 16-00-00,14.29854076,45.93035255,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445616.3216,5086548.425,33N
260309962,TRUE,1997-06-13 16-00-00,14.3352793,45.87726011,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448415.4816,5080625.203,33N
260309963,TRUE,1997-06-16 08-00-00,14.33055073,45.84191581,aa,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5076701.38,33N
260309964,TRUE,1997-06-17 15-30-00,14.33238484,45.85002465,ii,,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448165.5566,5077601.11,33N
260309965,TRUE,1997-06-18 21-00-00,14.31758136,45.84971225,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447015.9016,5077576.118,33N
260309967,TRUE,1994-03-24 07-00-00,14.32837298,45.88914187,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447890.6391,5081949.805,33N
260309968,TRUE,1994-03-25 07-00-00,14.30786553,45.90634031,ia,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446316.1116,5083874.228,33N
260309969,TRUE,1994-03-26 07-00-00,14.30786553,45.90634031,nm,,1,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446316.1116,5083874.228,33N
260309970,TRUE,1994-03-28 19-15-00,14.27198991,45.91466529,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443541.9442,5084823.943,33N
260309971,TRUE,1994-03-29 11-00-00,14.29266281,45.88555221,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445116.4716,5081574.918,33N
260309972,TRUE,1994-03-31 18-30-00,14.29010212,45.85899262,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,444891.5392,5078625.803,33N
260309973,TRUE,1994-04-01 06-30-00,14.30316616,45.86987049,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445916.2316,5079825.443,33N
260309974,TRUE,1994-04-03 16-50-00,14.29845852,45.93687542,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445616.3216,5087273.207,33N
260309975,TRUE,1994-04-05 16-00-00,14.29741612,45.91729885,nm,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445516.3516,5085098.86,33N
260309976,TRUE,1994-04-06 13-00-00,14.2939624,45.93549807,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445266.4266,5087123.252,33N
260309977,TRUE,1994-04-07 13-00-00,14.30104882,45.93599152,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445816.2616,5087173.237,33N
260309978,TRUE,1994-04-15 11-00-00,14.29730063,45.84981428,ia,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445441.3741,5077601.11,33N
260309979,TRUE,1994-04-17 12-30-00,14.28010217,45.86050469,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,444116.7717,5078800.75,33N
260309980,TRUE,1994-04-19 14-00-00,14.29687955,45.85768484,nm,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445416.3816,5078475.848,33N
260309981,TRUE,1994-04-24 17-20-00,14.27292433,45.91714564,ai,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443616.9217,5085098.86,33N
260309982,TRUE,1994-04-27 15-00-00,14.34695267,45.81546683,ia,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449265.2265,5073752.265,33N
260309983,TRUE,1994-05-06 16-00-00,14.34736212,45.83548958,nm,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449315.2115,5075976.598,33N
260309984,TRUE,1994-05-11 12-30-00,14.32055081,45.87020013,ia,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447265.8266,5079850.435,33N
260309985,TRUE,1994-05-16 13-10-00,14.30319431,45.91913379,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445966.2166,5085298.8,33N
260309986,TRUE,1994-05-21 16-15-00,14.30721554,45.90678626,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446266.1266,5083924.213,33N
260309987,TRUE,1994-05-28 15-15-00,14.32200559,45.85648701,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447365.7966,5078325.893,33N
260309988,TRUE,1994-06-01 11-30-00,14.34117309,45.81453386,ii,together with Mishko,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448815.3615,5073652.295,33N
260309989,TRUE,1994-06-03 11-30-00,14.33381037,45.91931637,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448340.5041,5085298.8,33N
260309990,TRUE,1994-06-05 13-45-00,14.34919847,45.84359817,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449465.1665,5076876.328,33N
260309991,TRUE,1994-06-08 14-45-00,14.30979873,45.906352,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446466.0666,5083874.228,33N
260309992,TRUE,1994-06-10 12-00-00,14.3255439,45.8567329,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447640.7141,5078350.885,33N
260309993,TRUE,1994-06-14 15-30-00,14.3159288,45.90571403,aa,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446940.9241,5083799.25,33N
260309994,TRUE,1994-06-20 17-25-00,14.29070308,45.91298342,aa,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,444991.5092,5084624.003,33N
260309995,TRUE,1994-06-22 20-00-00,14.27545779,45.87104784,nm,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443766.8767,5079975.398,33N
260309996,TRUE,1994-06-23 12-00-00,14.294985,45.85474886,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445266.4266,5078150.945,33N
260309997,TRUE,1994-06-27 13-00-00,14.32945566,45.87947554,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447965.6166,5080875.128,33N
260309998,TRUE,1994-06-28 17-00-00,14.33178688,45.84619705,ia,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448115.5716,5077176.238,33N
260309999,TRUE,1994-07-08 12-40-00,14.31335444,45.93156724,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446765.9766,5086673.387,33N
260310000,TRUE,1994-07-09 15-50-00,14.30877454,45.93693829,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446416.0816,5087273.207,33N
260310001,TRUE,1994-07-12 15-30-00,14.29627828,45.85430693,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445366.3966,5078100.96,33N
260310002,TRUE,1994-07-13 11-10-00,14.27385662,45.87036283,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443641.9142,5079900.42,33N
260310003,TRUE,1994-07-14 11-30-00,14.35102751,45.88004999,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449640.114,5080925.113,33N
260310004,TRUE,1994-07-15 12-00-00,14.34101439,45.85524854,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448840.354,5078175.938,33N
260310005,TRUE,1994-07-20 16-10-00,14.26632882,45.90405666,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443092.0792,5083649.295,33N
260310006,TRUE,1994-07-21 15-00-00,14.27481381,45.87104375,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443716.8917,5079975.398,33N
260310007,TRUE,1994-07-25 12-15-00,14.32001536,45.83488021,ii,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447190.8491,5075926.613,33N
260310008,TRUE,1994-07-27 10-45-00,14.2741786,45.87036488,ii,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443666.9067,5079900.42,33N
260310009,TRUE,1994-07-28 16-00-00,14.33072764,45.88083268,ii,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448065.5866,5081025.083,33N
260310010,TRUE,1994-07-30 10-00-00,14.34943641,45.85079785,ii,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449490.159,5077676.088,33N
260310011,TRUE,1994-08-02 15-25-00,14.32622304,45.85381259,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447690.6991,5078025.983,33N
260310012,TRUE,1994-08-04 12-30-00,14.2963079,45.87747665,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445391.3891,5080675.188,33N
260310013,TRUE,1994-08-05 11-20-00,14.31413036,45.86858715,ii,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446765.9766,5079675.488,33N
260310014,TRUE,1994-08-06 12-10-00,14.31183198,45.89826623,ai,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446616.0216,5082974.498,33N
